cnvFiles,siteID,sampleDateTime,SITE_ID,stationDepth,Latitude,Longitude
2021 CTD files/6659/Pothoven/9-1-21/cnv/SBE19plus_01906659_2021_09_07_0001.cnv,sbe,2021-09-01T00:00:00Z,NA,NA,NA,NA
2021 CTD files/6659/Pothoven/9-1-21/cnv/SBE19plus_01906659_2021_09_07_0002.cnv,sbe,2021-09-01T00:00:00Z,NA,NA,NA,NA
2021 CTD files/6659/Pothoven/9-1-21/cnv/SBE19plus_01906659_2021_09_07_0003.cnv,sbe,2021-09-01T00:00:00Z,NA,NA,NA,NA
2021 CTD files/6659/Pothoven/9-1-21/cnv/SBE19plus_01906659_2021_09_07_0004.cnv,sbe,2021-09-01T00:00:00Z,NA,NA,NA,NA
2021 CTD files/6659/Pothoven/9-1-21/cnv/SBE19plus_01906659_2021_09_07_0005.cnv,sbe,2021-09-01T00:00:00Z,NA,NA,NA,NA
2021 CTD files/6659/Pothoven/9-1-21/cnv/SBE19plus_01906659_2021_09_07_0006.cnv,sbe,2021-09-01T00:00:00Z,NA,NA,NA,NA
2021 CTD files/6659/Pothoven/9-1-21/cnv/SBE19plus_01906659_2021_09_07_0007.cnv,sbe,2021-09-01T00:00:00Z,NA,NA,NA,NA
2021 CTD files/Laurentian/Pothoven 2021/271_21/cnv/M110.cnv,m110,2021-09-28T00:00:00Z,omega,110,43.19983333,86.56983333
2021 CTD files/Laurentian/Pothoven 2021/271_21/cnv/M110_0.1mbin.cnv,m110,2021-09-28T00:00:00Z,omega,110,43.19983333,86.56983333
2021 CTD files/Laurentian/Pothoven 2021/271_21/cnv/M110X.cnv,m110,2021-09-28T00:00:00Z,omega,110,43.19983333,86.56983333
2021 CTD files/Laurentian/Pothoven 2021/271_21/cnv/M110X_0.1mbin.cnv,m110,2021-09-28T00:00:00Z,omega,110,43.19983333,86.56983333
2021 CTD files/Laurentian/Pothoven 2021/271_21/cnv/M15.cnv,m15,2021-09-28T00:00:00Z,alpha,17,43.18816667,86.344
2021 CTD files/Laurentian/Pothoven 2021/271_21/cnv/M15_0.1mbin.cnv,m15,2021-09-28T00:00:00Z,alpha,17,43.18816667,86.344
2021 CTD files/Laurentian/Pothoven 2021/271_21/cnv/M45.cnv,m45,2021-09-28T00:00:00Z,beta,45,43.20616667,86.44966667
2021 CTD files/Laurentian/Pothoven 2021/271_21/cnv/M45_0.1mbin.cnv,m45,2021-09-28T00:00:00Z,beta,45,43.20616667,86.44966667
2021 CTD files/Laurentian/Pothoven 2021/271_21/cnv/m45X.cnv,m45,2021-09-28T00:00:00Z,beta,45,43.20616667,86.44966667
2021 CTD files/Laurentian/Pothoven 2021/271_21/cnv/m45X_0.1mbin.cnv,m45,2021-09-28T00:00:00Z,beta,45,43.20616667,86.44966667
2022 CTD files/6619/Pothoven/340-22/cnv/SBE19plus_01906619_2022_12_05_0001.cnv,sbe,2022-12-06T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6619/Pothoven/340-22/cnv/SBE19plus_01906619_2022_12_08_0001.cnv,sbe,2022-12-06T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6619/Pothoven/340-22/cnv/SBE19plus_01906619_2022_12_08_0002.cnv,sbe,2022-12-06T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6619/Pothoven/340-22/cnv/SBE19plus_01906619_2022_12_08_0003.cnv,sbe,2022-12-06T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6619/Pothoven/340-22/cnv/SBE19plus_01906619_2022_12_08_0004.cnv,sbe,2022-12-06T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6619/Pothoven/340-22/cnv/SBE19plus_01906619_2022_12_08_0005.cnv,sbe,2022-12-06T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6619/Pothoven/340-22/cnv/SBE19plus_01906619_2022_12_08_0006.cnv,sbe,2022-12-06T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6619/Pothoven/340-22/cnv/SBE19plus_01906619_2022_12_08_0007.cnv,sbe,2022-12-06T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/108-22/cnv/SBE19plus_01906659_2022_04_20_0001.cnv,sbe,2022-04-18T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/108-22/cnv/SBE19plus_01906659_2022_04_20_0002.cnv,sbe,2022-04-18T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/108-22/cnv/SBE19plus_01906659_2022_04_20_0003.cnv,sbe,2022-04-18T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/108-22/cnv/SBE19plus_01906659_2022_04_20_0004.cnv,sbe,2022-04-18T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/108-22/cnv/SBE19plus_01906659_2022_04_20_0005.cnv,sbe,2022-04-18T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/109-22/cnv/SBE19plus_01906659_2022_04_20_0006.cnv,sbe,2022-04-19T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/109-22/cnv/SBE19plus_01906659_2022_04_20_0007.cnv,sbe,2022-04-19T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/122-22/cnv/SBE19plus_01906659_2022_05_04_0001.cnv,sbe,2022-05-02T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/122-22/cnv/SBE19plus_01906659_2022_05_04_0002.cnv,sbe,2022-05-02T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/122-22/cnv/SBE19plus_01906659_2022_05_04_0003.cnv,sbe,2022-05-02T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/123-22/cnv/SBE19plus_01906659_2022_05_04_0004.cnv,sbe,2022-05-03T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/123-22/cnv/SBE19plus_01906659_2022_05_04_0005.cnv,sbe,2022-05-03T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/123-22/cnv/SBE19plus_01906659_2022_05_04_0006.cnv,sbe,2022-05-03T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/123-22/cnv/SBE19plus_01906659_2022_05_04_0007.cnv,sbe,2022-05-03T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/123-22/cnv/SBE19plus_01906659_2022_05_04_0008.cnv,sbe,2022-05-03T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/136-22/cnv/SBE19plus_01906659_2022_05_19_0001.cnv,sbe,2022-05-16T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/136-22/cnv/SBE19plus_01906659_2022_05_19_0002.cnv,sbe,2022-05-16T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/136-22/cnv/SBE19plus_01906659_2022_05_19_0003.cnv,sbe,2022-05-16T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/137-22/cnv/SBE19plus_01906659_2022_05_19_0004.cnv,sbe,2022-05-17T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/137-22/cnv/SBE19plus_01906659_2022_05_19_0005.cnv,sbe,2022-05-17T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/137-22/cnv/SBE19plus_01906659_2022_05_19_0006.cnv,sbe,2022-05-17T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/152-22/cnv/152_22_GH15.cnv,gh15,2022-06-01T00:00:00Z,gh15,15,43.07281667,86.27886667
2022 CTD files/6659/Pothoven/152-22/cnv/152_22_LegC.cnv,legc,2022-06-01T00:00:00Z,c1,12,43.22016667,86.35416667
2022 CTD files/6659/Pothoven/152-22/cnv/152_22_LegD.cnv,legd,2022-06-01T00:00:00Z,d1,10,43.14233333,86.29933333
2022 CTD files/6659/Pothoven/152-22/cnv/152_22_LegE.cnv,lege,2022-06-01T00:00:00Z,e1,10,43.05366667,86.26283333
2022 CTD files/6659/Pothoven/152-22/cnv/152_22_M110.cnv,m110,2022-06-01T00:00:00Z,omega,110,43.19983333,86.56983333
2022 CTD files/6659/Pothoven/152-22/cnv/152_22_M15.cnv,m15,2022-06-01T00:00:00Z,alpha,17,43.18816667,86.344
2022 CTD files/6659/Pothoven/152-22/cnv/152_22_M45.cnv,m45,2022-06-01T00:00:00Z,beta,45,43.20616667,86.44966667
2022 CTD files/6659/Pothoven/164-22/cnv/SBE19plus_01906659_2022_06_15_0001.cnv,sbe,2022-06-13T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/164-22/cnv/SBE19plus_01906659_2022_06_15_0002.cnv,sbe,2022-06-13T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/164-22/cnv/SBE19plus_01906659_2022_06_15_0003.cnv,sbe,2022-06-13T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/214-22/cnv/SBE19plus_01906659_2022_08_30_0001.cnv,sbe,2022-08-02T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/214-22/cnv/SBE19plus_01906659_2022_08_30_0002.cnv,sbe,2022-08-02T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/214-22/cnv/SBE19plus_01906659_2022_08_30_0003.cnv,sbe,2022-08-02T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/235-22/cnv/SBE19plus_01906659_2022_08_03_0001.cnv,sbe,2022-08-23T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/235-22/cnv/SBE19plus_01906659_2022_08_03_0002.cnv,sbe,2022-08-23T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/235-22/cnv/SBE19plus_01906659_2022_08_03_0003.cnv,sbe,2022-08-23T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/235-22/cnv/SBE19plus_01906659_2022_08_03_0004.cnv,sbe,2022-08-23T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/235-22/cnv/SBE19plus_01906659_2022_08_03_0005.cnv,sbe,2022-08-23T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/235-22/cnv/SBE19plus_01906659_2022_08_03_0006.cnv,sbe,2022-08-23T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/235-22/cnv/SBE19plus_01906659_2022_08_03_0007.cnv,sbe,2022-08-23T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/249-22/cnv/SBE19plus_01906659_2022_09_21_0004.cnv,sbe,2022-09-06T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/249-22/cnv/SBE19plus_01906659_2022_09_21_0005.cnv,sbe,2022-09-06T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/249-22/cnv/SBE19plus_01906659_2022_09_21_0006.cnv,sbe,2022-09-06T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/250-22/cnv/SBE19plus_01906659_2022_09_21_0007.cnv,sbe,2022-09-07T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/250-22/cnv/SBE19plus_01906659_2022_09_21_0008.cnv,sbe,2022-09-07T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/250-22/cnv/SBE19plus_01906659_2022_09_21_0009.cnv,sbe,2022-09-07T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/250-22/cnv/SBE19plus_01906659_2022_09_21_0010.cnv,sbe,2022-09-07T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/250-22/cnv/SBE19plus_01906659_2022_09_21_0011.cnv,sbe,2022-09-07T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/263-22/cnv/SBE19plus_01906659_2022_09_21_0012.cnv,sbe,2022-09-20T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/263-22/cnv/SBE19plus_01906659_2022_09_21_0013.cnv,sbe,2022-09-20T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/263-22/cnv/SBE19plus_01906659_2022_09_21_0014.cnv,sbe,2022-09-20T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/266-22/cnv/SBE19plus_01906659_2022_09_27_0001.cnv,sbe,2022-09-23T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/266-22/cnv/SBE19plus_01906659_2022_09_27_0002.cnv,sbe,2022-09-23T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/266-22/cnv/SBE19plus_01906659_2022_09_27_0003.cnv,sbe,2022-09-23T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/277-22/cnv/SBE19plus_01906659_2022_10_12_0004.cnv,sbe,2022-10-04T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/277-22/cnv/SBE19plus_01906659_2022_10_12_0005.cnv,sbe,2022-10-04T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/277-22/cnv/SBE19plus_01906659_2022_10_12_0006.cnv,sbe,2022-10-04T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/277-22/cnv/SBE19plus_01906659_2022_10_12_0007.cnv,sbe,2022-10-04T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/277-22/cnv/SBE19plus_01906659_2022_10_12_0008.cnv,sbe,2022-10-04T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/278-22/cnv/SBE19plus_01906659_2022_10_12_0009.cnv,sbe,2022-10-05T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/278-22/cnv/SBE19plus_01906659_2022_10_12_0010.cnv,sbe,2022-10-05T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/278-22/cnv/SBE19plus_01906659_2022_10_12_0011.cnv,sbe,2022-10-05T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/278-22/cnv/SBE19plus_01906659_2022_10_12_0012.cnv,sbe,2022-10-05T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/278-22/cnv/SBE19plus_01906659_2022_10_12_0013.cnv,sbe,2022-10-05T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/293-22/cnv/SBE19plus_01906659_2022_11_08_0001.cnv,sbe,2022-10-20T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/293-22/cnv/SBE19plus_01906659_2022_11_08_0002.cnv,sbe,2022-10-20T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/305-22/cnv/SBE19plus_01906659_2022_11_08_0003.cnv,sbe,2022-11-01T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/305-22/cnv/SBE19plus_01906659_2022_11_08_0004.cnv,sbe,2022-11-01T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/305-22/cnv/SBE19plus_01906659_2022_11_08_0005.cnv,sbe,2022-11-01T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/305-22/cnv/SBE19plus_01906659_2022_11_08_0006.cnv,sbe,2022-11-01T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/305-22/cnv/SBE19plus_01906659_2022_11_08_0007.cnv,sbe,2022-11-01T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/305-22/cnv/SBE19plus_01906659_2022_11_08_0008.cnv,sbe,2022-11-01T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/305-22/cnv/SBE19plus_01906659_2022_11_08_0009.cnv,sbe,2022-11-01T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/80-22/cnv/SBE19plus_01906659_2022_03_21_GH15.cnv,sbe,2022-03-21T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/80-22/cnv/SBE19plus_01906659_2022_03_21_LegC.cnv,sbe,2022-03-21T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/80-22/cnv/SBE19plus_01906659_2022_03_21_LegD.cnv,sbe,2022-03-21T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/80-22/cnv/SBE19plus_01906659_2022_03_21_LegE.cnv,sbe,2022-03-21T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/80-22/cnv/SBE19plus_01906659_2022_03_21_M110.cnv,sbe,2022-03-21T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/80-22/cnv/SBE19plus_01906659_2022_03_21_M15.cnv,sbe,2022-03-21T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/80-22/cnv/SBE19plus_01906659_2022_03_21_M45.cnv,sbe,2022-03-21T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/95-22/cnv/SBE19plus_01906659_2022_04_06_0001.cnv,sbe,2022-04-05T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/95-22/cnv/SBE19plus_01906659_2022_04_06_0002.cnv,sbe,2022-04-05T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/95-22/cnv/SBE19plus_01906659_2022_04_06_0003.cnv,sbe,2022-04-05T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/95-22/cnv/SBE19plus_01906659_2022_04_06_0004.cnv,sbe,2022-04-05T00:00:00Z,NA,NA,NA,NA
2022 CTD files/6659/Pothoven/95-22/cnv/SBE19plus_01906659_2022_04_06_0005.cnv,sbe,2022-04-05T00:00:00Z,NA,NA,NA,NA
2018 CTD files/Laurentian/Pothoven_2018/10-1/cnv/GH15.cnv,gh15,2018-10-01T00:00:00Z,gh15,15,43.07281667,86.27886667
2018 CTD files/Laurentian/Pothoven_2018/10-1/cnv/legC.cnv,legc,2018-10-01T00:00:00Z,c1,12,43.22016667,86.35416667
2018 CTD files/Laurentian/Pothoven_2018/10-1/cnv/LegD.cnv,legd,2018-10-01T00:00:00Z,d1,10,43.14233333,86.29933333
2018 CTD files/Laurentian/Pothoven_2018/10-1/cnv/LegE.cnv,lege,2018-10-01T00:00:00Z,e1,10,43.05366667,86.26283333
2018 CTD files/Laurentian/Pothoven_2018/10-1/cnv/m15.cnv,m15,2018-10-01T00:00:00Z,alpha,17,43.18816667,86.344
2018 CTD files/Laurentian/Pothoven_2018/10-2/cnv/m110.cnv,m110,2018-10-02T00:00:00Z,omega,110,43.19983333,86.56983333
2018 CTD files/Laurentian/Pothoven_2018/10-2/cnv/m15.cnv,m15,2018-10-02T00:00:00Z,alpha,17,43.18816667,86.344
2018 CTD files/Laurentian/Pothoven_2018/10-2/cnv/m45.cnv,m45,2018-10-02T00:00:00Z,beta,45,43.20616667,86.44966667
2018 CTD files/Laurentian/Pothoven_2018/11-1/cnv/gh15.cnv,gh15,2018-11-01T00:00:00Z,gh15,15,43.07281667,86.27886667
2018 CTD files/Laurentian/Pothoven_2018/11-1/cnv/LegC.cnv,legc,2018-11-01T00:00:00Z,c1,12,43.22016667,86.35416667
2018 CTD files/Laurentian/Pothoven_2018/11-1/cnv/legD.cnv,legd,2018-11-01T00:00:00Z,d1,10,43.14233333,86.29933333
2018 CTD files/Laurentian/Pothoven_2018/11-1/cnv/LEGE.cnv,lege,2018-11-01T00:00:00Z,e1,10,43.05366667,86.26283333
2018 CTD files/Laurentian/Pothoven_2018/11-1/cnv/m110.cnv,m110,2018-11-01T00:00:00Z,omega,110,43.19983333,86.56983333
2018 CTD files/Laurentian/Pothoven_2018/11-1/cnv/m15.cnv,m15,2018-11-01T00:00:00Z,alpha,17,43.18816667,86.344
2018 CTD files/Laurentian/Pothoven_2018/11-1/cnv/m45.cnv,m45,2018-11-01T00:00:00Z,beta,45,43.20616667,86.44966667
2018 CTD files/Laurentian/Pothoven_2018/4_26/cnv/M110 Summer.cnv,m110,2018-04-26T00:00:00Z,omega,110,43.19983333,86.56983333
2018 CTD files/Laurentian/Pothoven_2018/4_26/cnv/M45 winter.cnv,m45,2018-04-26T00:00:00Z,beta,45,43.20616667,86.44966667
2018 CTD files/Laurentian/Pothoven_2018/6_11/cnv/M110.cnv,m110,2018-06-11T00:00:00Z,omega,110,43.19983333,86.56983333
2018 CTD files/Laurentian/Pothoven_2018/6_11/cnv/M15.cnv,m15,2018-06-11T00:00:00Z,alpha,17,43.18816667,86.344
2018 CTD files/Laurentian/Pothoven_2018/6_11/cnv/M45.cnv,m45,2018-06-11T00:00:00Z,beta,45,43.20616667,86.44966667
2018 CTD files/Laurentian/Pothoven_2018/6_13/cnv/GH15.cnv,gh15,2018-06-13T00:00:00Z,gh15,15,43.07281667,86.27886667
2018 CTD files/Laurentian/Pothoven_2018/6_13/cnv/Leg C.cnv,legc,2018-06-13T00:00:00Z,c1,12,43.22016667,86.35416667
2018 CTD files/Laurentian/Pothoven_2018/6_13/cnv/LEG D.cnv,legd,2018-06-13T00:00:00Z,d1,10,43.14233333,86.29933333
2018 CTD files/Laurentian/Pothoven_2018/6_13/cnv/LEG E.cnv,lege,2018-06-13T00:00:00Z,e1,10,43.05366667,86.26283333
2018 CTD files/Laurentian/Pothoven_2018/6_13/cnv/M15.cnv,m15,2018-06-13T00:00:00Z,alpha,17,43.18816667,86.344
2018 CTD files/Laurentian/Pothoven_2018/6_25/cnv/m110.cnv,m110,2018-06-25T00:00:00Z,omega,110,43.19983333,86.56983333
2018 CTD files/Laurentian/Pothoven_2018/6_25/cnv/M15.cnv,m15,2018-06-25T00:00:00Z,alpha,17,43.18816667,86.344
2018 CTD files/Laurentian/Pothoven_2018/6_25/cnv/M45.cnv,m45,2018-06-25T00:00:00Z,beta,45,43.20616667,86.44966667
2018 CTD files/Laurentian/Pothoven_2018/7_10/cnv/M25.cnv,m25,2018-07-10T00:00:00Z,NA,NA,NA,NA
2018 CTD files/Laurentian/Pothoven_2018/7_10/cnv/M45.cnv,m45,2018-07-10T00:00:00Z,beta,45,43.20616667,86.44966667
2018 CTD files/Laurentian/Pothoven_2018/7_10/cnv/X2.cnv,x2,2018-07-10T00:00:00Z,NA,NA,NA,NA
2018 CTD files/Laurentian/Pothoven_2018/7_12/cnv/GH15.cnv,gh15,2018-07-12T00:00:00Z,gh15,15,43.07281667,86.27886667
2018 CTD files/Laurentian/Pothoven_2018/7_12/cnv/LegC1.cnv,c1,2018-07-12T00:00:00Z,c1,12,43.22016667,86.35416667
2018 CTD files/Laurentian/Pothoven_2018/7_12/cnv/LegD1.cnv,d1,2018-07-12T00:00:00Z,d1,10,43.14233333,86.29933333
2018 CTD files/Laurentian/Pothoven_2018/7_12/cnv/LegE1.cnv,e1,2018-07-12T00:00:00Z,e1,10,43.05366667,86.26283333
2018 CTD files/Laurentian/Pothoven_2018/7_12/cnv/M15.cnv,m15,2018-07-12T00:00:00Z,alpha,17,43.18816667,86.344
2018 CTD files/Laurentian/Pothoven_2018/7_23/cnv/M110.cnv,m110,2018-07-23T00:00:00Z,omega,110,43.19983333,86.56983333
2018 CTD files/Laurentian/Pothoven_2018/7_23/cnv/m15.cnv,m15,2018-07-23T00:00:00Z,alpha,17,43.18816667,86.344
2018 CTD files/Laurentian/Pothoven_2018/7_23/cnv/m45.cnv,m45,2018-07-23T00:00:00Z,beta,45,43.20616667,86.44966667
2018 CTD files/Laurentian/Pothoven_2018/7_9/cnv/m110.cnv,m110,2018-07-09T00:00:00Z,omega,110,43.19983333,86.56983333
2018 CTD files/Laurentian/Pothoven_2018/7_9/cnv/M15.cnv,m15,2018-07-09T00:00:00Z,alpha,17,43.18816667,86.344
2018 CTD files/Laurentian/Pothoven_2018/7_9/cnv/M45.cnv,m45,2018-07-09T00:00:00Z,beta,45,43.20616667,86.44966667
2018 CTD files/Laurentian/Pothoven_2018/8-1/cnv/GH15.cnv,gh15,2018-08-01T00:00:00Z,gh15,15,43.07281667,86.27886667
2018 CTD files/Laurentian/Pothoven_2018/8-1/cnv/LegC1.cnv,c1,2018-08-01T00:00:00Z,c1,12,43.22016667,86.35416667
2018 CTD files/Laurentian/Pothoven_2018/8-1/cnv/LegD1.cnv,d1,2018-08-01T00:00:00Z,d1,10,43.14233333,86.29933333
2018 CTD files/Laurentian/Pothoven_2018/8-1/cnv/LegE1.cnv,e1,2018-08-01T00:00:00Z,e1,10,43.05366667,86.26283333
2018 CTD files/Laurentian/Pothoven_2018/8-1/cnv/M15.cnv,m15,2018-08-01T00:00:00Z,alpha,17,43.18816667,86.344
2018 CTD files/Laurentian/Pothoven_2018/8-2/cnv/M110.cnv,m110,2018-08-02T00:00:00Z,omega,110,43.19983333,86.56983333
2018 CTD files/Laurentian/Pothoven_2018/8-2/cnv/M45.cnv,m45,2018-08-02T00:00:00Z,beta,45,43.20616667,86.44966667
2018 CTD files/Laurentian/Pothoven_2018/9-24/cnv/m110.cnv,m110,2018-09-24T00:00:00Z,omega,110,43.19983333,86.56983333
2018 CTD files/Laurentian/Pothoven_2018/9-24/cnv/M15.cnv,m15,2018-09-24T00:00:00Z,alpha,17,43.18816667,86.344
2018 CTD files/Laurentian/Pothoven_2018/9-24/cnv/m45.cnv,m45,2018-09-24T00:00:00Z,beta,45,43.20616667,86.44966667
2018 CTD files/Laurentian/Pothoven_2018/9-7/cnv/M110.cnv,m110,2018-09-07T00:00:00Z,omega,110,43.19983333,86.56983333
2018 CTD files/Laurentian/Pothoven_2018/9-7/cnv/M15.cnv,m15,2018-09-07T00:00:00Z,alpha,17,43.18816667,86.344
2018 CTD files/Laurentian/Pothoven_2018/9-7/cnv/m45.cnv,m45,2018-09-07T00:00:00Z,beta,45,43.20616667,86.44966667
2019 CTD files/Laurentian/Hank_Spatial_2019/4 April Thermal Bar/cnv/M15_04_29_2019_day.cnv,m15,2019-04-04T00:00:00Z,alpha,17,43.18816667,86.344
2019 CTD files/Laurentian/Hank_Spatial_2019/4 April Thermal Bar/cnv/M15_04_30_2019_day.cnv,m15,2019-04-04T00:00:00Z,alpha,17,43.18816667,86.344
2019 CTD files/Laurentian/Hank_Spatial_2019/4 April Thermal Bar/cnv/M30_05_02_2019_day.cnv,m30,2019-04-04T00:00:00Z,NA,NA,NA,NA
2019 CTD files/Laurentian/Hank_Spatial_2019/5 May Spatial/cnv/M15_05_13_2019_Day.cnv,m15,2019-05-05T00:00:00Z,alpha,17,43.18816667,86.344
2019 CTD files/Laurentian/Hank_Spatial_2019/5 May Spatial/cnv/M15_05_14_2019_Day.cnv,m15,2019-05-05T00:00:00Z,alpha,17,43.18816667,86.344
2019 CTD files/Laurentian/Hank_Spatial_2019/6 June Spatial/cnv/M15_06_17_2019_Day.cnv,m15,2019-06-06T00:00:00Z,alpha,17,43.18816667,86.344
2008 CTD data/126-08/758 raw/MAY5000_126-08.bin.cnv,NA,NA,NA,NA,NA,NA
2008 CTD data/126-08/758 raw/MAY5001_126-08.bin.cnv,NA,NA,NA,NA,NA,NA
2008 CTD data/126-08/758 raw/MAY5002_126-08.bin.cnv,NA,NA,NA,NA,NA,NA
2009 CTD DATA/106_4-16-09/1635 raw/106NAL~1.bin.cnv,NA,NA,NA,NA,NA,NA
2009 CTD DATA/120_4-30-09/758 raw/Q_120-09.bin.cnv,NA,NA,NA,NA,NA,NA
2009 CTD DATA/217_8-5-09/Laurent raw/217000.CNV,NA,NA,NA,NA,NA,NA
2009 CTD DATA/313_11-9-09/758 raw/313_OM~1.CNV,NA,NA,NA,NA,NA,NA
2011 CTD DATA/200_07-19-11_Laurentian/raw/200_2011_07-19-11_Mmid.hex.cnv,NA,NA,NA,NA,NA,NA
