Date,Port,Transect,Serial,Depth_m,Temp_C,Cond_uS_cm,Oxy_mg_L,pH,Turbidity_NTU,Fluor_relative,CDOM_mg_3,PAR_uEinsteins_m2
7-Jul-21,230,mic23,263,3,21.492,275.107,7.905,8.712,0.374,0.137,3.02,654.567
7-Jul-21,230,mic23,263,4,21.544,275.213,7.77,8.711,0.372,0.137,3.352,590.176
7-Jul-21,230,mic23,263,5,21.492,275.075,7.865,8.712,0.4,0.141,3.184,568.706
7-Jul-21,230,mic23,263,6,21.011,272.019,7.755,8.715,0.422,0.155,2.496,546.455
7-Jul-21,230,mic23,263,7,20.377,270.295,7.74,8.712,0.396,0.182,2.935,507.061
7-Jul-21,230,mic23,263,8,19.869,268.031,7.829,8.709,0.402,0.163,3.202,432.796
7-Jul-21,230,mic23,263,9,19.651,266.583,7.801,8.706,0.376,0.166,3.118,398.357
7-Jul-21,230,mic23,263,10,19.543,264.914,7.952,8.707,0.381,0.194,3.476,363.916
7-Jul-21,230,mic23,263,11,19.358,265.099,7.996,8.705,0.388,0.198,2.932,349.474
7-Jul-21,230,mic23,263,12,19.217,264.14,7.573,8.708,0.356,0.198,3.118,336.899
7-Jul-21,230,mic23,263,13,18.963,261.651,7.758,8.713,0.391,0.228,3.117,312.508
7-Jul-21,230,mic23,263,14,18.651,260.649,7.816,8.722,0.361,0.254,2.969,294.578
7-Jul-21,230,mic23,263,15,16.526,245.104,8.157,8.75,0.373,0.271,3.381,269.554
7-Jul-21,230,mic23,263,16,14.621,245.201,9.204,8.787,0.353,0.259,3.229,243.306
7-Jul-21,230,mic23,263,17,13.538,239.65,9.482,8.815,0.329,0.29,3.294,217.579
7-Jul-21,230,mic23,263,18,11.817,221.915,9.59,8.854,0.356,0.344,3.499,194.976
7-Jul-21,230,mic23,263,19,10.987,218.533,10.319,8.875,0.345,0.372,3.65,171.458
7-Jul-21,230,mic23,263,20,10.792,220.641,11.257,8.879,0.329,0.381,4.018,154.301
7-Jul-21,230,mic23,263,21,10.478,216.571,11.696,8.879,0.312,0.459,3.506,135.891
7-Jul-21,230,mic23,263,22,10.116,213.774,11.483,8.879,0.345,0.543,3.523,121.094
7-Jul-21,230,mic23,263,23,9.729,211.395,11.863,8.876,0.312,0.597,3.681,105.882
7-Jul-21,230,mic23,263,24,9.447,213.204,12.654,8.855,0.325,0.64,3.654,91.754
7-Jul-21,230,mic23,263,25,8.928,208.328,12.678,8.839,0.349,0.677,3.466,81.06
7-Jul-21,230,mic23,263,26,8.325,201.309,12.549,8.829,0.362,0.736,3.539,69.8
7-Jul-21,230,mic23,263,27,7.848,201.993,12.632,8.808,0.384,0.788,3.724,60.992
7-Jul-21,230,mic23,263,28,7.529,198.993,12.868,8.794,0.384,0.887,3.568,53.64
7-Jul-21,230,mic23,263,29,7.095,195.112,12.847,8.78,0.384,1.075,3.739,46.746
7-Jul-21,230,mic23,263,30,6.383,192.429,13.133,8.718,0.373,1.224,3.839,39.6
7-Jul-21,230,mic23,263,31,5.91,191.157,13.485,8.649,0.313,0.982,3.578,35.333
7-Jul-21,230,mic23,263,32,5.525,187.228,13.479,8.6,0.301,0.923,3.713,31.13
7-Jul-21,230,mic23,263,33,5.368,188.94,13.235,8.567,0.32,0.855,3.687,28.151
7-Jul-21,230,mic23,263,34,5.311,187.426,13.154,8.543,0.274,0.811,3.713,25.863
7-Jul-21,230,mic23,263,35,5.276,186.854,12.794,8.521,0.283,0.764,3.713,23.608
7-Jul-21,230,mic23,263,36,5.25,185.469,12.474,8.508,0.295,0.764,3.752,21.328
7-Jul-21,230,mic23,263,37,5.222,186.626,12.448,8.494,0.263,0.741,3.776,19.181
7-Jul-21,230,mic23,263,38,5.224,186.576,12.402,8.481,0.274,0.708,3.529,17.476
7-Jul-21,230,mic23,263,39,5.228,184.878,12.11,8.47,0.219,0.718,3.476,15.814
7-Jul-21,230,mic23,263,40,5.214,184.633,11.89,8.46,0.274,0.684,3.792,14.378
7-Jul-21,230,mic23,263,41,5.216,188.547,11.893,8.45,0.277,0.641,3.792,12.856
7-Jul-21,230,mic23,263,42,5.216,185.026,11.789,8.439,0.284,0.641,3.752,11.656
7-Jul-21,230,mic23,263,43,5.186,184.486,11.534,8.429,0.274,0.645,3.745,10.518
7-Jul-21,230,mic23,263,44,5.218,187.768,11.521,8.419,0.276,0.644,3.612,9.43
7-Jul-21,230,mic23,263,45,5.244,185.308,11.379,8.409,0.286,0.624,3.634,8.701
7-Jul-21,230,mic23,263,46,5.389,187.904,11.113,8.396,0.281,0.671,3.745,7.938
7-Jul-21,230,mic23,263,47,5.493,187.403,10.879,8.375,0.288,0.69,3.694,7.372
7-Jul-21,230,mic23,263,48,5.41,186.26,10.982,8.353,0.273,0.681,3.61,6.839
7-Jul-21,230,mic23,263,49,5.298,185.162,11.045,8.342,0.274,0.604,3.687,6.237
